"","FIPSCode","total_votes_2016","transmitted","mail_ballots_submitted","mail_ballots_counted","JurisdictionName","rejected","State","pr2","pr3","jurisdiction","unemp_pop_16plus_percentage","below_pov_past12_percentage","households","median_household_income","total_pop","pop_16","white_count","white_percentage","nonwhite_count","nonwhite_percentage","hispanic_count","hispanic_percentage","black_count","black_percentage","native_count","native_percentage","asian_count","asian_percentage","pac_count","pac_percentage","voting_age"
"2446",38037,1417,1043,973,973,"GRANT COUNTY",0,"ND",0.932885906040268,0,"Grant County, North Dakota","59.2","9.1","1094","50962",2380,1958.74,2324,97.6,56,2.40000000000001,12,0.5,1,0,19,0.8,7,0.3,1,0,1899
"2447",38039,1299,798,732,732,"GRIGGS COUNTY",0,"ND",0.917293233082707,0,"Griggs County, North Dakota","64","3","1056","52794",2266,1869.45,2160,95.3,106,4.7,6,0.3,31,1.4,34,1.5,0,0,0,0,1828
"2448",38041,1327,736,678,655,"HETTINGER COUNTY",23,"ND",0.921195652173913,0.0339233038348083,"Hettinger County, North Dakota","56.5","6.6","1079","56761",2576,2068.528,2339,90.8,237,9.2,83,3.2,9,0.3,82,3.2,0,0,5,0.2,2033
"2449",38043,1410,854,813,808,"KIDDER COUNTY",5,"ND",0.951990632318501,0.00615006150061501,"Kidder County, North Dakota","63.6","10.6","1055","57734",2460,2022.12,2320,94.3,140,5.7,108,4.4,10,0.4,6,0.2,5,0.2,0,0,1949
"2450",38045,2204,1279,1202,1193,"LAMOURE COUNTY",9,"ND",0.939796716184519,0.00748752079866889,"LaMoure County, North Dakota","62.2","9.3","1813","59426",4100,3321,3947,96.3,153,3.7,59,1.4,22,0.5,8,0.2,0,0,0,0,3246
"2451",38047,1110,784,724,720,"LOGAN COUNTY",4,"ND",0.923469387755102,0.00552486187845304,"Logan County, North Dakota","62.4","6.1","883","58144",1927,1607.118,1878,97.5,49,2.5,24,1.2,1,0.1,5,0.3,2,0.1,0,0,1555
"2452",38049,2899,2395,2231,2218,"MCHENRY COUNTY",13,"ND",0.931524008350731,0.00582698341550874,"McHenry County, North Dakota","64.2","7","2628","62637",5927,4676.403,5638,95.1,289,4.90000000000001,135,2.3,25,0.4,62,1,19,0.3,0,0,4519
"2453",38051,1488,952,870,869,"MCINTOSH COUNTY",1,"ND",0.913865546218487,0.00114942528735632,"McIntosh County, North Dakota","62.7","5.5","1317","50739",2654,2232.014,2515,94.8,139,5.2,41,1.5,24,0.9,20,0.8,27,1,0,0,2188
"2454",38053,4724,896,872,870,"MCKENZIE COUNTY",2,"ND",0.973214285714286,0.00229357798165138,"McKenzie County, North Dakota","73.3","8.2","3899","80732",12536,9063.528,9754,77.8,2782,22.2,969,7.7,67,0.5,1390,11.1,83,0.7,0,0,8718
"2455",38055,5424,3052,2985,2892,"MCLEAN COUNTY",93,"ND",0.978047182175623,0.0311557788944724,"McLean County, North Dakota","59.9","5","4333","65648",9608,7744.048,8595,89.5,1013,10.5,229,2.4,59,0.6,600,6.2,10,0.1,2,0,7544
"2456",38057,4756,2923,2727,2725,"MERCER COUNTY",2,"ND",0.93294560383168,0.000733406674000733,"Mercer County, North Dakota","64.8","5.9","3702","79890",8570,6847.43,7947,92.7,623,7.3,249,2.9,76,0.9,244,2.8,39,0.5,0,0,6637
"2457",38059,16073,2490,2397,2359,"MORTON COUNTY",38,"ND",0.962650602409639,0.0158531497705465,"Morton County, North Dakota","73","5","13536","67584",30544,24435.2,27581,90.3,2963,9.7,960,3.1,133,0.4,1176,3.9,138,0.5,0,0,23714
"2458",38061,4174,644,604,590,"MOUNTRAIL COUNTY",14,"ND",0.937888198757764,0.0231788079470199,"Mountrail County, North Dakota","63.9","5.9","3235","70678",10152,7725.672,6281,61.9,3871,38.1,764,7.5,118,1.2,2690,26.5,46,0.5,0,0,7471
"2459",38063,1779,1380,1292,1283,"NELSON COUNTY",9,"ND",0.936231884057971,0.00696594427244582,"Nelson County, North Dakota","61.1","7.1","1479","48798",2920,2444.04,2817,96.5,103,3.5,75,2.6,0,0,6,0.2,1,0,0,0,2386
"2460",38065,1033,279,268,268,"OLIVER COUNTY",0,"ND",0.960573476702509,0,"Oliver County, North Dakota","59.6","5.5","750","68333",1837,1434.697,1668,90.8,169,9.2,32,1.7,18,1,28,1.5,5,0.3,0,0,1396
"2461",38067,3228,2394,2268,2264,"PEMBINA COUNTY",4,"ND",0.947368421052632,0.0017636684303351,"Pembina County, North Dakota","63","4.1","3180","64962",7016,5711.024,6388,91,628,9,244,3.5,20,0.3,195,2.8,25,0.4,0,0,5558
"2462",38069,2125,1318,1262,1262,"PIERCE COUNTY",0,"ND",0.957511380880121,0,"Pierce County, North Dakota","60.8","14.1","1937","48802",4210,3410.1,3956,94,254,6,37,0.9,32,0.8,130,3.1,30,0.7,0,0,3318
"2463",38071,5458,3032,2888,2888,"RAMSEY COUNTY",0,"ND",0.952506596306069,0,"Ramsey County, North Dakota","67.9","6.1","5003","57313",11557,9245.6,9714,84.1,1843,15.9,303,2.6,13,0.1,1136,9.8,47,0.4,0,0,8855
"2464",38073,2417,1445,1342,1335,"RANSOM COUNTY",7,"ND",0.928719723183391,0.00521609538002981,"Ransom County, North Dakota","64.5","1.6","2367","61810",5361,4374.576,5075,94.7,286,5.3,97,1.8,38,0.7,12,0.2,42,0.8,0,0,4202
"2465",38075,1314,772,705,705,"RENVILLE COUNTY",0,"ND",0.913212435233161,0,"Renville County, North Dakota","64.1","2.2","1022","68182",2495,1951.09,2271,91,224,9,158,6.3,5,0.2,13,0.5,20,0.8,0,0,1912
"2466",38077,7705,1276,1212,1212,"RICHLAND COUNTY",0,"ND",0.949843260188088,0,"Richland County, North Dakota","67.4","5","6760","61990",16288,13225.856,14916,91.6,1372,8.40000000000001,484,3,119,0.7,299,1.8,43,0.3,0,0,12826
"2467",38079,3855,381,368,363,"ROLETTE COUNTY",5,"ND",0.965879265091864,0.0135869565217391,"Rolette County, North Dakota","55.9","23.8","4638","39884",14603,10134.482,2697,18.5,11906,81.5,93,0.6,91,0.6,11363,77.8,23,0.2,0,0,9653
"2468",38081,2064,1402,1343,1343,"SARGENT COUNTY",0,"ND",0.957917261055635,0,"Sargent County, North Dakota","68.1","2.3","1834","67200",3883,3199.592,3596,92.6,287,7.40000000000001,116,3,92,2.4,25,0.6,7,0.2,0,0,3124
"2469",38083,811,504,472,471,"SHERIDAN COUNTY",1,"ND",0.936507936507937,0.00211864406779661,"Sheridan County, North Dakota","50.8","10.2","689","49261",1405,1206.895,1379,98.1,26,1.90000000000001,0,0,0,0,11,0.8,0,0,0,0,1177
"2470",38085,1257,139,124,124,"SIOUX COUNTY",0,"ND",0.892086330935252,0,"Sioux County, North Dakota","53.9","30.5","1110","40862",4413,2965.536,555,12.6,3858,87.4,187,4.2,6,0.1,3581,81.1,0,0,2,0,2814
"2471",38087,441,104,101,99,"SLOPE COUNTY",2,"ND",0.971153846153846,0.0198019801980198,"Slope County, North Dakota","59.4","3.2","329","63942",704,572.352,659,93.6,45,6.40000000000001,0,0,39,5.5,0,0,0,0,0,0,553
"2472",38089,12500,2799,2722,2686,"STARK COUNTY",36,"ND",0.972490175062522,0.0132255694342395,"Stark County, North Dakota","71.3","5.7","12150","75708",30876,23774.52,27118,87.8,3758,12.2,1638,5.3,668,2.2,356,1.2,428,1.4,7,0,23066
"2473",38091,1042,745,674,672,"STEELE COUNTY",2,"ND",0.904697986577181,0.0029673590504451,"Steele County, North Dakota","64.9","3.3","891","65848",1910,1562.38,1869,97.9,41,2.09999999999999,30,1.6,11,0.6,0,0,0,0,0,0,1527
"2474",38093,10345,1460,1419,1404,"STUTSMAN COUNTY",15,"ND",0.971917808219178,0.0105708245243129,"Stutsman County, North Dakota","64.6","7.9","9055","57642",21064,17251.416,19476,92.5,1588,7.5,507,2.4,258,1.2,276,1.3,114,0.5,13,0.1,16810
"2475",38095,1199,673,614,614,"TOWNER COUNTY",0,"ND",0.912332838038633,0,"Towner County, North Dakota","58.7","8.3","1036","53696",2246,1801.292,2004,89.2,242,10.8,56,2.5,0,0,79,3.5,12,0.5,0,0,1734
"2476",38097,4023,2063,1939,1927,"TRAILL COUNTY",12,"ND",0.939893359185652,0.00618875709128417,"Traill County, North Dakota","65.2","3.6","3349","62870",8019,6431.238,7397,92.2,622,7.8,287,3.6,88,1.1,115,1.4,12,0.1,17,0.2,6195
"2477",38099,4776,3623,3396,3385,"WALSH COUNTY",11,"ND",0.93734474192658,0.00323910482921084,"Walsh County, North Dakota","65.5","5.6","4841","54414",10802,8598.392,9136,84.6,1666,15.4,1227,11.4,47,0.4,183,1.7,79,0.7,0,0,8345
"2478",38101,27708,4212,4045,3984,"WARD COUNTY",61,"ND",0.960351377018044,0.0150803461063041,"Ward County, North Dakota","74.4","4.9","27564","67753",69034,54260.724,57662,83.5,11372,16.5,4082,5.9,2657,3.8,1455,2.1,1131,1.6,80,0.1,52772
"2479",38103,2437,529,508,508,"WELLS COUNTY",0,"ND",0.960302457466919,0,"Wells County, North Dakota","60.7","2.8","1960","57989",4055,3300.77,3966,97.8,89,2.2,52,1.3,0,0,6,0.1,7,0.2,0,0,3219
"2480",38105,12969,4320,4169,4095,"WILLIAMS COUNTY",74,"ND",0.965046296296296,0.0177500599664188,"Williams County, North Dakota","72.8","4.4","13695","86575",34061,25579.811,27581,81,6480,19,2306,6.8,1230,3.6,1010,3,220,0.6,17,0,24771
"2481",39001,11583,2119,2040,2008,"ADAMS",32,"OH",0.96271826333176,0.0156862745098039,"Adams County, Ohio","49.8","16.6","10835","36894",27878,21828.474,26873,96.4,1005,3.59999999999999,278,1,109,0.4,87,0.3,41,0.1,0,0,21028
"2482",39003,46735,7617,7129,7082,"ALLEN",47,"OH",0.935932781935145,0.00659279001262449,"Allen County, Ohio","62.6","10.4","40537","50552",103642,82291.748,83961,81,19681,19,3077,3,12206,11.8,220,0.2,753,0.7,0,0,79525
"2483",39005,25104,4217,3962,3954,"ASHLAND",8,"OH",0.939530471899455,0.00201918223119637,"Ashland County, Ohio","61.6","8","20439","52730",53477,42888.554,51166,95.7,2311,4.3,713,1.3,433,0.8,3,0,396,0.7,0,0,41308
"2484",39007,41797,8208,7737,7683,"ASHTABULA",54,"OH",0.942616959064328,0.00697944939899186,"Ashtabula County, Ohio","54.3","14.2","37652","44823",98136,78999.48,87980,89.7,10156,10.3,3997,4.1,3462,3.5,158,0.2,486,0.5,53,0.1,76225
"2485",39009,30042,4416,4339,4316,"ATHENS",23,"OH",0.982563405797101,0.00530076054390413,"Athens County, Ohio","52","17.4","22620","37778",65936,57364.32,59012,89.5,6924,10.5,1251,1.9,1830,2.8,168,0.3,1781,2.7,64,0.1,56132
"2486",39011,24019,4019,3809,3789,"AUGLAIZE",20,"OH",0.947748196068674,0.00525072197427146,"Auglaize County, Ohio","67.2","6.9","18723","61758",45784,35986.224,43853,95.8,1931,4.2,772,1.7,228,0.5,89,0.2,141,0.3,36,0.1,34659
"2487",39013,31848,10942,10666,10622,"BELMONT",44,"OH",0.974776092122098,0.00412525782861429,"Belmont County, Ohio","54.2","9","26200","49361",68472,56968.704,63576,92.8,4896,7.2,639,0.9,2766,4,135,0.2,301,0.4,0,0,55431
"2488",39015,19889,3472,3312,3268,"BROWN",44,"OH",0.953917050691244,0.0132850241545894,"Brown County, Ohio","59.3","12.1","17434","52356",43679,34812.163,42160,96.5,1519,3.5,420,1,338,0.8,39,0.1,129,0.3,0,0,33585
"2489",39017,176301,32149,29673,29432,"BUTLER",241,"OH",0.922983607577219,0.00812186162504634,"Butler County, Ohio","64.6","8.3","138226","63358",378294,298852.26,308495,81.5,69799,18.5,17487,4.6,29774,7.9,498,0.1,11658,3.1,318,0.1,288150
"2490",39019,13368,2684,2584,2562,"CARROLL",22,"OH",0.96274217585693,0.00851393188854489,"Carroll County, Ohio","58.1","9.9","11126","52394",27578,22613.96,26549,96.3,1029,3.7,358,1.3,187,0.7,9,0,128,0.5,0,0,21815
"2491",39021,18548,3109,2957,2948,"CHAMPAIGN",9,"OH",0.951109681569636,0.00304362529590801,"Champaign County, Ohio","62.4","8.6","15209","57103",38864,31324.384,36308,93.4,2556,6.59999999999999,596,1.5,711,1.8,92,0.2,217,0.6,12,0,30081
"2492",39023,62756,11351,10693,10595,"CLARK",98,"OH",0.942031539071447,0.00916487421677733,"Clark County, Ohio","60.6","11.4","54905","48502",135198,108158.4,113837,84.2,21361,15.8,4512,3.3,10565,7.8,173,0.1,836,0.6,96,0.1,104485
"2493",39025,100859,22901,22201,21851,"CLERMONT",350,"OH",0.969433649185625,0.0157650556281249,"Clermont County, Ohio","65.8","6.6","77181","64822",203216,160540.64,190326,93.7,12890,6.3,3822,1.9,2844,1.4,300,0.1,2472,1.2,87,0,155262
"2494",39027,18966,3387,3183,3100,"CLINTON",83,"OH",0.939769707705934,0.0260760289035501,"Clinton County, Ohio","62.8","10.1","16370","51354",41896,33139.736,39127,93.4,2769,6.59999999999999,655,1.6,849,2,24,0.1,190,0.5,11,0,32037
"2495",39029,47025,7907,7468,7401,"COLUMBIANA",67,"OH",0.944479575060073,0.00897161221210498,"Columbiana County, Ohio","57.7","10.5","41854","46306",104003,85074.454,97786,94,6217,6,1793,1.7,2239,2.2,110,0.1,123,0.1,3,0,82482
"2496",39031,15865,3982,3814,3804,"COSHOCTON",10,"OH",0.95781014565545,0.00262191924488726,"Coshocton County, Ohio","57.9","10.8","14461","44491",36574,28783.738,35105,96,1469,4,367,1,403,1.1,86,0.2,110,0.3,0,0,27941
"2497",39033,19534,3867,3659,3631,"CRAWFORD",28,"OH",0.946211533488492,0.00765236403388904,"Crawford County, Ohio","58.8","10.5","17755","42892",42021,33868.926,40093,95.4,1928,4.59999999999999,682,1.6,369,0.9,27,0.1,232,0.6,14,0,32802
"2498",39035,617350,208657,191566,190215,"CUYAHOGA",1351,"OH",0.918090454669625,0.00705239969514423,"Cuyahoga County, Ohio","63.1","13.7","538531","48435",1253783,1020579.362,742480,59.2,511303,40.8,72492,5.8,367181,29.3,1785,0.1,36534,2.9,247,0,989091
"2499",39037,25821,3671,3583,3568,"DARKE",15,"OH",0.976028330155271,0.00418643594753,"Darke County, Ohio","63.8","6.4","20838","52691",51734,40818.126,49769,96.2,1965,3.8,792,1.5,344,0.7,113,0.2,236,0.5,0,0,39314
"2500",39039,18603,2639,2510,2498,"DEFIANCE",12,"OH",0.951117847669572,0.0047808764940239,"Defiance County, Ohio","65.2","7.9","15213","57665",38279,30508.363,33123,86.5,5156,13.5,3764,9.8,619,1.6,144,0.4,110,0.3,15,0,29379
"2501",39041,106996,26224,24679,24410,"DELAWARE",269,"OH",0.941084502745577,0.0108999554276916,"Delaware County, Ohio","69.7","3","68649","104322",197008,149529.072,168906,85.7,28102,14.3,4982,2.5,6435,3.3,181,0.1,11579,5.9,55,0,143776
"2502",39043,38478,8012,7512,7469,"ERIE",43,"OH",0.937593609585622,0.00572417465388711,"Erie County, Ohio","61.7","8.8","31301","52270",75136,61761.792,62585,83.3,12551,16.7,3246,4.3,6459,8.6,205,0.3,443,0.6,6,0,59672
"2503",39045,74225,19215,18221,18101,"FAIRFIELD",120,"OH",0.948269581056466,0.00658580758465507,"Fairfield County, Ohio","62.7","7","55748","66175",152910,120340.17,132498,86.7,20412,13.3,3242,2.1,10698,7,87,0.1,2260,1.5,63,0,115862
"2504",39047,11325,1703,1614,1602,"FAYETTE",12,"OH",0.947739283617146,0.00743494423791822,"Fayette County, Ohio","59.3","12.8","11736","46478",28645,22543.615,26524,92.6,2121,7.40000000000001,605,2.1,583,2,7,0,261,0.9,9,0,21796
"2505",39049,593435,151928,141322,140001,"FRANKLIN",1321,"OH",0.930190616607867,0.00934744767269073,"Franklin County, Ohio","69.8","11.7","504702","58762",1275333,1006237.737,811321,63.6,464012,36.4,69044,5.4,279711,21.9,1707,0.1,64721,5.1,411,0,976261
"2506",39051,21602,3007,2783,2771,"FULTON",12,"OH",0.925507149983372,0.00431189363995688,"Fulton County, Ohio","65.1","6.9","16425","60231",42305,33505.56,37727,89.2,4578,10.8,3647,8.6,162,0.4,142,0.3,170,0.4,14,0,32174
"2507",39053,13250,2157,2103,2095,"GALLIA",8,"OH",0.974965229485396,0.00380408939610081,"Gallia County, Ohio","52.9","17.1","11662","42113",30195,24125.805,28216,93.4,1979,6.59999999999999,399,1.3,714,2.4,116,0.4,211,0.7,33,0.1,23279
"2508",39055,51580,13661,12853,12765,"GEAUGA",88,"OH",0.940853524632165,0.0068466505874115,"Geauga County, Ohio","65.8","4","35285","79956",93961,74980.878,89866,95.6,4095,4.40000000000001,1361,1.4,1149,1.2,136,0.1,565,0.6,0,0,71888
"2509",39057,83701,17036,16059,15906,"GREENE",153,"OH",0.942650857008687,0.00952736783112273,"Greene County, Ohio","62.6","8.5","65406","67109",165811,135633.398,139196,83.9,26615,16.1,4622,2.8,11531,7,180,0.1,4929,3,17,0,131569
"2510",39059,16852,3566,3433,3420,"GUERNSEY",13,"OH",0.962703309029725,0.00378677541508884,"Guernsey County, Ohio","57","16","16098","43975",39274,31576.296,37043,94.3,2231,5.7,465,1.2,463,1.2,79,0.2,148,0.4,0,0,30499
"2511",39061,417456,89703,83661,82950,"HAMILTON",711,"OH",0.932644393164108,0.0084985835694051,"Hamilton County, Ohio","66.6","11.5","339966","54976",812037,644757.378,531958,65.5,280079,34.5,25836,3.2,207494,25.6,711,0.1,21001,2.6,501,0.1,624058
"2512",39063,36571,5502,5326,5275,"HANCOCK",51,"OH",0.96801163213377,0.00957566654149456,"Hancock County, Ohio","66.4","7.6","31887","55644",75690,60703.38,67600,89.3,8090,10.7,4004,5.3,1089,1.4,15,0,1459,1.9,0,0,58690
"2513",39065,12516,2059,1971,1961,"HARDIN",10,"OH",0.95726080621661,0.00507356671740233,"Hardin County, Ohio","60.5","12.5","11495","48773",31542,25138.974,30010,95.1,1532,4.90000000000001,517,1.6,207,0.7,3,0,242,0.8,0,0,24171
"2514",39067,7231,1547,1477,1468,"HARRISON",9,"OH",0.95475113122172,0.00609343263371699,"Harrison County, Ohio","54.3","11.1","6200","48462",15307,12536.433,14537,95,770,5,153,1,343,2.2,12,0.1,74,0.5,0,0,12085
"2515",39069,14216,1839,1722,1711,"HENRY",11,"OH",0.936378466557912,0.00638792102206736,"Henry County, Ohio","64.2","6.8","11065","59083",27316,21688.904,24601,90.1,2715,9.90000000000001,2072,7.6,210,0.8,41,0.2,99,0.4,0,0,20876
"2516",39071,18769,2955,2825,2801,"HIGHLAND",24,"OH",0.956006768189509,0.00849557522123894,"Highland County, Ohio","55.8","15.5","16646","43297",43007,33889.516,40987,95.3,2020,4.7,446,1,678,1.6,62,0.1,174,0.4,0,0,32570
"2517",39073,13103,2684,2607,2599,"HOCKING",8,"OH",0.971311475409836,0.0030686612965094,"Hocking County, Ohio","58","9.7","11120","50000",28495,23023.96,27480,96.4,1015,3.59999999999999,296,1,231,0.8,20,0.1,86,0.3,0,0,22129
"2518",39075,11654,2094,1973,1971,"HOLMES",2,"OH",0.942215854823305,0.0010136847440446,"Holmes County, Ohio","65.4","8.4","12437","62111",43859,31446.903,42926,97.9,933,2.09999999999999,409,0.9,45,0.1,14,0,85,0.2,0,0,29732
"2519",39077,25343,5104,4861,4840,"HURON",21,"OH",0.952390282131661,0.00432009874511417,"Huron County, Ohio","62.6","10.2","22860","51559",58457,45771.831,52746,90.2,5711,9.8,3764,6.4,709,1.2,67,0.1,122,0.2,3,0,44180
"2520",39079,13951,2727,2568,2555,"JACKSON",13,"OH",0.941694169416942,0.00506230529595016,"Jackson County, Ohio","59.1","15.4","12892","45340",32524,25596.388,31238,96,1286,4,341,1,192,0.6,13,0,38,0.1,29,0.1,24641
"2521",39081,32904,6710,6425,6398,"JEFFERSON",27,"OH",0.9575260804769,0.00420233463035019,"Jefferson County, Ohio","53.4","12.6","27363","44819",66886,55314.722,60487,90.4,6399,9.59999999999999,932,1.4,3621,5.4,82,0.1,304,0.5,0,0,53927
"2522",39083,29278,7039,6664,6632,"KNOX",32,"OH",0.946725387128854,0.00480192076830732,"Knox County, Ohio","61.6","9.8","23340","55131",61215,48788.355,58431,95.5,2784,4.5,895,1.5,602,1,65,0.1,241,0.4,12,0,47187
"2523",39085,118729,35534,33869,33768,"LAKE",101,"OH",0.953143468227613,0.00298207800643656,"Lake County, Ohio","65.6","5.4","95980","63475",230052,188872.692,203808,88.6,26244,11.4,9861,4.3,9112,4,277,0.1,2813,1.2,18,0,182808
"2524",39087,27239,5892,5469,5351,"LAWRENCE",118,"OH",0.928207739307536,0.0215761565185592,"Lawrence County, Ohio","53.1","14.9","23540","44372",60622,48800.71,57494,94.8,3128,5.2,576,1,1265,2.1,13,0,296,0.5,0,0,47157
"2525",39089,84629,22683,21573,21414,"LICKING",159,"OH",0.951064673984923,0.00737032401613128,"Licking County, Ohio","64.3","7.8","64016","62715",172293,136628.349,156063,90.6,16230,9.40000000000001,3154,1.8,6360,3.7,178,0.1,1981,1.1,11,0,131925
"2526",39091,22019,3378,3217,3188,"LOGAN",29,"OH",0.952338661930136,0.00901460988498601,"Logan County, Ohio","62.6","9.7","18654","55150",45307,36064.372,42341,93.5,2966,6.5,681,1.5,729,1.6,70,0.2,389,0.9,3,0,34617
"2527",39093,143296,35379,33230,33080,"LORAIN",150,"OH",0.939257751773651,0.00451399337947638,"Lorain County, Ohio","61.2","10.1","119536","56965",306713,246597.252,240740,78.5,65973,21.5,29923,9.8,23924,7.8,695,0.2,3348,1.1,66,0,237914
"2528",39095,200973,36988,33743,33093,"LUCAS",650,"OH",0.912268843949389,0.0192632546009543,"Lucas County, Ohio","63.1","14.5","179065","46924",432379,343308.926,297943,68.9,134436,31.1,30210,7,80556,18.6,895,0.2,7355,1.7,117,0,332374
"2529",39097,17685,4443,4223,4171,"MADISON",52,"OH",0.950483907269863,0.0123135211934644,"Madison County, Ohio","56.4","7.1","15080","65264",43988,36026.172,38991,88.6,4997,11.4,858,2,2568,5.8,96,0.2,523,1.2,5,0,34839
"2530",39099,117636,30311,28596,28362,"MAHONING",234,"OH",0.94341988057141,0.00818296265211918,"Mahoning County, Ohio","60","13.7","98052","44682",231064,190165.672,175986,76.2,55078,23.8,13489,5.8,33736,14.6,527,0.2,1938,0.8,6,0,184212
"2531",39101,26885,5554,5226,5192,"MARION",34,"OH",0.940943464169968,0.00650593187906621,"Marion County, Ohio","53.4","11.5","24616","45464",65344,53059.328,57826,88.5,7518,11.5,1699,2.6,3607,5.5,62,0.1,393,0.6,21,0,51625
"2532",39103,93198,21163,20118,20006,"MEDINA",112,"OH",0.950621367480981,0.00556715379262352,"Medina County, Ohio","67.9","4.5","68121","74243",177257,141451.086,166613,94,10644,6,3554,2,2482,1.4,145,0.1,2165,1.2,17,0,136601
"2533",39105,10192,1548,1426,1416,"MEIGS",10,"OH",0.921188630490956,0.00701262272089762,"Meigs County, Ohio","52.5","16.8","9193","43591",23160,18782.76,22399,96.7,761,3.3,119,0.5,308,1.3,41,0.2,18,0.1,0,0,18134
"2534",39107,22053,4147,3961,3936,"MERCER",25,"OH",0.955148299975886,0.00631153749053269,"Mercer County, Ohio","68","4.1","16104","59417",40806,31624.65,38988,95.5,1818,4.5,781,1.9,252,0.6,0,0,179,0.4,179,0.4,30324
"2535",39109,53567,10352,9831,9754,"MIAMI",77,"OH",0.949671561051005,0.00783236700233954,"Miami County, Ohio","64.2","6.4","41081","57544",104800,83525.6,96950,92.5,7850,7.5,1697,1.6,2152,2.1,122,0.1,1404,1.3,19,0,80496
"2536",39111,7040,1755,1693,1691,"MONROE",2,"OH",0.964672364672365,0.00118133490844654,"Monroe County, Ohio","48.5","12.5","5945","43956",14090,11553.8,13706,97.3,384,2.7,150,1.1,39,0.3,5,0,57,0.4,0,0,11147
"2537",39113,261989,53209,49892,49425,"MONTGOMERY",467,"OH",0.937660922024469,0.00936021807103343,"Montgomery County, Ohio","61.8","13.4","223894","49314",532034,427755.336,378028,71.1,154006,28.9,15138,2.8,108566,20.4,1102,0.2,11184,2.1,157,0,413354
"2538",39115,6607,1644,1593,1588,"MORGAN",5,"OH",0.968978102189781,0.00313873195229127,"Morgan County, Ohio","50.8","15.8","6147","41731",14702,11952.726,13559,92.2,1143,7.8,49,0.3,681,4.6,9,0.1,29,0.2,0,0,11555
"2539",39117,16820,3092,2922,2913,"MORROW",9,"OH",0.945019404915912,0.00308008213552361,"Morrow County, Ohio","65.1","7.1","12650","56010",34976,27910.848,33588,96,1388,4,504,1.4,363,1,41,0.1,22,0.1,0,0,26647
