ID,FIPS,STATE,LABEL,10Total_registered_x,10Notices_removed_x,12Total_registered_x,12Notices_removed_x,14Total_registered_x,14Notices_removed_x,16Total_registered_x,16Notices_removed_x,18Total_registered_x,18Notices_removed_x,10pct,12pct,14pct,16pct,18pct,median_pct,median_desc,mean_pct,mean_desc,Total_pop,Urban,Rural,POP_DESC,Pop_25+,Pct_colgrads,Pop_birth,Pct_foreign-born,Pop_16+,Unemployed,Households,Median household income,Income_desc,Pct_poverty,Emp_pop_16+,Top_occupation_pct,Top_occupation,Tot_racepop,White,Pct_White,Nonwhite,Pct_Nonwhite,Nonwhite_desc,Hispanic,Pct_Hispanic,Black,Pct_Black,Native,Pct_Native,Asian,Pct_Asian,Hawaiian_Pacific Islander,Pct_Hawaiian_Pacific Islander,Other,Pct_other,Multi,Pct_multi,VOTING AGE,VOTING AGE_Male,Pct_VOTING AGE_Male,VOTING AGE_Female,Pct_VOTING AGE_Female,Region,Division,total_2016,gop_2016,dem_2016,oth_2016,WINNER
1379,27131,MN,"Rice County, Minnesota",36441,,38932,1527,36075,3313,38696,990,38169,2268,0,3.774191156,8.411191226,0,5.608724683,3.774191156,1% - 5%,3.558821413,1% - 5%,64142,47507,16635,Urban,41110,27.2,65116,7.4,52336,4.3,22654,61683,"$50,001 - $75,000",11.7,34123,35.9,"Management, business, science, and arts",65116,54730,84.1,10386,15.9,10% - 25%,5059,7.8,2694,4.1,271,0.4,1432,2.2,49,0.1,44,0.1,837,1.3,47660,24250,50.9,23410,49.1,Midwest Region,West North Central Division,32217,15429,14437,2351,Rep
1380,27133,MN,"Rock County, Minnesota",5535,,5614,224,5328,273,5687,146,5282,358,0,3.836930456,4.87412962,0,6.34751773,3.836930456,1% - 5%,3.011715561,1% - 5%,9687,4620,5067,Rural,6493,20.6,9554,1.8,7464,2.1,3932,52835,"$50,001 - $75,000",10.7,4748,34.1,"Management, business, science, and arts",9554,9031,94.5,523,5.5,5% - 9.9%,246,2.6,75,0.8,62,0.6,88,0.9,0,0,0,0,52,0.5,7043,3417,48.5,3626,51.5,Midwest Region,West North Central Division,4807,3091,1373,343,Rep
1381,27135,MN,"Roseau County, Minnesota",8922,,9110,309,8577,568,9245,421,8945,367,0,3.280603036,6.211044286,0,3.941151203,3.280603036,1% - 5%,2.686559705,1% - 5%,15629,2763,12866,Rural,10486,18.7,15609,3.6,12232,2.1,6106,54827,"$50,001 - $75,000",8.4,8420,34.1,"Production, transportation, and material moving",15609,14479,92.8,1130,7.2,5% - 9.9%,166,1.1,112,0.7,220,1.4,434,2.8,2,0,0,0,196,1.3,11495,5892,51.3,5603,48.7,Midwest Region,West North Central Division,7767,5451,1856,460,Rep
1382,27137,MN,"St. Louis County, Minnesota",130003,,133902,4028,122803,8451,132531,2184,128976,5895,0,2.920321902,6.438660917,0,4.37084325,2.920321902,1% - 5%,2.745965214,1% - 5%,200226,125913,74313,Urban,136035,27.8,200353,2.2,166294,5.8,85059,49395,"$35,000 - $50,000",15.5,97461,34.6,"Management, business, science, and arts",200353,183515,91.6,16838,8.4,5% - 9.9%,2943,1.5,3003,1.5,3689,1.8,2110,1.1,77,0,66,0,4950,2.5,160074,80092,50,79982,50,Midwest Region,West North Central Division,111260,44631,57769,8860,Dem
1383,27139,MN,"Scott County, Minnesota",74582,,81924,1580,79538,4590,87165,1303,87823,3690,0,1.892124928,5.455971852,0,4.032214002,1.892124928,1% - 5%,2.276062157,1% - 5%,129928,107529,22399,Urban,89060,38.8,139490,8,103740,4,47154,90198,"More than $75,000",5.7,76197,41,"Management, business, science, and arts",139490,115599,82.9,23891,17.1,10% - 25%,6617,4.7,4055,2.9,903,0.6,8235,5.9,30,0,183,0.1,3868,2.8,95238,47270,49.6,47968,50.4,Midwest Region,West North Central Division,74390,39948,28502,5940,Rep
1384,27141,MN,"Sherburne County, Minnesota",49932,,53418,1249,51569,2982,56994,865,56926,2622,0,2.284742166,5.466444245,0,4.403170551,2.284742166,1% - 5%,2.430871393,1% - 5%,88499,49389,39110,Urban,58467,26.7,91188,2.9,69097,4.1,30781,78081,"More than $75,000",7.2,48754,34.8,"Management, business, science, and arts",91188,84129,92.3,7059,7.7,5% - 9.9%,2233,2.4,1885,2.1,354,0.4,1032,1.1,11,0,21,0,1523,1.7,65002,33285,51.2,31717,48.8,Midwest Region,West North Central Division,47938,31049,13299,3590,Rep
1385,27143,MN,"Sibley County, Minnesota",8565,,9126,274,8764,451,9164,282,8982,393,0,2.914893617,4.894194249,0,4.192,2.914893617,1% - 5%,2.400217573,1% - 5%,15226,0,15226,Rural,10244,16.7,14957,4.9,11718,4.2,6009,59596,"$50,001 - $75,000",9.8,7991,30.3,"Management, business, science, and arts",14957,13390,89.5,1567,10.5,10% - 25%,1237,8.3,70,0.5,29,0.2,97,0.6,0,0,0,0,134,0.9,10901,5460,50.1,5441,49.9,Midwest Region,West North Central Division,7727,5193,1954,580,Rep
1386,27145,MN,"Stearns County, Minnesota",88038,,93849,3031,85130,6896,93993,1693,91191,4088,0,3.128612717,7.493534436,0,4.290557206,3.128612717,1% - 5%,2.982540872,1% - 5%,150642,95005,55637,Urban,94448,25.9,153661,5.6,122376,4.8,57695,56977,"$50,001 - $75,000",13.7,84285,32.3,"Management, business, science, and arts",153661,136076,88.6,17585,11.4,10% - 25%,4745,3.1,6868,4.5,456,0.3,3061,2,19,0,163,0.1,2273,1.5,114352,57259,50.1,57093,49.9,Midwest Region,West North Central Division,78985,47618,25575,5792,Rep
1387,27147,MN,"Steele County, Minnesota",21336,,22132,592,20706,1360,22375,370,21813,990,0,2.605175145,6.163328197,0,4.341534009,2.605175145,1% - 5%,2.62200747,1% - 5%,36576,25394,11182,Urban,24392,24.8,36541,3.4,28288,4.3,14354,58141,"$50,001 - $75,000",9.4,18676,32.4,"Management, business, science, and arts",36541,32026,87.6,4515,12.4,10% - 25%,2636,7.2,1047,2.9,48,0.1,338,0.9,5,0,6,0,435,1.2,26755,13241,49.5,13514,50.5,Midwest Region,West North Central Division,19040,11198,6239,1603,Rep
1388,27149,MN,"Stevens County, Minnesota",6395,,6719,243,6047,499,6214,137,5760,228,0,3.490376329,7.622975863,0,3.80761523,3.490376329,1% - 5%,2.984193484,1% - 5%,9726,5123,4603,Urban,5718,28.2,9762,4.2,7991,3,3567,55941,"$50,001 - $75,000",17.4,5177,34.8,"Management, business, science, and arts",9762,8760,89.7,1002,10.3,10% - 25%,447,4.6,65,0.7,156,1.6,164,1.7,14,0.1,0,0,156,1.6,7429,3608,48.6,3821,51.4,Midwest Region,West North Central Division,5350,2800,2116,434,Rep
1389,27151,MN,"Swift County, Minnesota",5879,,5882,207,5603,268,5807,112,5742,199,0,3.399573,4.564810083,0,3.349604444,3.349604444,1% - 5%,2.262797506,1% - 5%,9783,3191,6592,Rural,6679,17.3,9483,1.8,7605,3.3,4177,49956,"$35,000 - $50,000",12.4,4832,31.5,"Management, business, science, and arts",9483,8819,93,664,7,5% - 9.9%,407,4.3,160,1.7,21,0.2,17,0.2,0,0,0,0,59,0.6,7297,3644,49.9,3653,50.1,Midwest Region,West North Central Division,4968,2962,1679,327,Rep
1390,27153,MN,"Todd County, Minnesota",13751,,14081,509,13192,913,14033,349,13580,558,0,3.488690884,6.472881957,0,3.946810016,3.488690884,1% - 5%,2.781676571,1% - 5%,24895,5380,19515,Rural,16589,15.4,24335,3.5,19110,4.3,9866,47549,"$35,000 - $50,000",13.5,11476,28.1,"Management, business, science, and arts",24335,22368,91.9,1967,8.1,5% - 9.9%,1299,5.3,64,0.3,57,0.2,116,0.5,0,0,20,0.1,411,1.7,17899,9127,51,8772,49,Midwest Region,West North Central Division,11944,8485,2783,676,Rep
1391,27155,MN,"Traverse County, Minnesota",2296,,2258,85,2102,131,2116,122,2015,83,0,3.627827571,5.866547246,0,3.956148713,3.627827571,1% - 5%,2.690104706,1% - 5%,3558,0,3558,Rural,2486,18.1,3397,1.8,2803,4.4,1544,50333,"$50,001 - $75,000",9.2,1615,39,"Management, business, science, and arts",3397,3091,91,306,9,5% - 9.9%,77,2.3,15,0.4,137,4,0,0,0,0,0,0,77,2.3,2679,1303,48.6,1376,51.4,Midwest Region,West North Central Division,1791,1050,631,110,Rep
1392,27157,MN,"Wabasha County, Minnesota",13383,,13824,367,13061,949,13902,292,13654,627,0,2.586146149,6.773733048,0,4.390448848,2.586146149,1% - 5%,2.750065609,1% - 5%,21676,7686,13990,Rural,15048,21.2,21327,1.4,17088,3.4,9004,58865,"$50,001 - $75,000",6.6,11312,34.2,"Management, business, science, and arts",21327,20245,94.9,1082,5.1,5% - 9.9%,613,2.9,32,0.2,24,0.1,88,0.4,0,0,0,0,325,1.5,16383,8145,49.7,8238,50.3,Midwest Region,West North Central Division,11764,6989,3866,909,Rep
1393,27159,MN,"Wadena County, Minnesota",7939,,8243,249,7546,560,8086,184,7951,366,0,2.932171455,6.908462867,0,4.400625225,2.932171455,1% - 5%,2.84825191,1% - 5%,13843,4570,9273,Rural,9363,13,13755,0.8,10746,5.2,5657,42689,"$35,000 - $50,000",15.5,5971,24.1,"Management, business, science, and arts",13755,13057,94.9,698,5.1,5% - 9.9%,236,1.7,109,0.8,113,0.8,35,0.3,0,0,3,0,202,1.5,10367,5098,49.2,5269,50.8,Midwest Region,West North Central Division,6894,4837,1684,373,Rep
1394,27161,MN,"Waseca County, Minnesota",10983,,11470,268,10705,673,11267,333,10958,548,0,2.283182825,5.914923537,0,4.762732487,2.283182825,1% - 5%,2.59216777,1% - 5%,19136,9537,9599,Rural,13163,19.9,19034,3.4,15159,4.7,7329,53199,"$50,001 - $75,000",7.8,9525,32.7,"Management, business, science, and arts",19034,17024,89.4,2010,10.6,10% - 25%,1079,5.7,492,2.6,116,0.6,93,0.5,0,0,0,0,230,1.2,14243,6699,47,7544,53,Midwest Region,West North Central Division,9579,5967,2838,774,Rep
1395,27163,MN,"Washington County, Minnesota",150364,,161822,3640,154048,9304,167294,2516,166595,7422,0,2.199900884,5.695675596,0,4.265100536,2.199900884,1% - 5%,2.432135403,1% - 5%,238136,203682,34454,Urban,166376,42.3,248745,6.5,193624,4,91282,86689,"More than $75,000",5.1,132292,45.5,"Management, business, science, and arts",248745,209476,84.2,39269,15.8,10% - 25%,9493,3.8,9683,3.9,809,0.3,12592,5.1,97,0,286,0.1,6309,2.5,180335,88333,49,92002,51,Midwest Region,West North Central Division,142843,64429,67086,11328,Dem
1396,27165,MN,"Watonwan County, Minnesota",5920,,6008,248,5635,351,6055,116,5786,245,0,3.964194373,5.863681924,0,4.062344553,3.964194373,1% - 5%,2.77804417,1% - 5%,11211,4585,6626,Rural,7428,16.3,10996,11.1,8563,2.7,4465,50068,"$50,001 - $75,000",11.7,5757,29.3,"Management, business, science, and arts",10996,8225,74.8,2771,25.2,More than 25%,2489,22.6,70,0.6,20,0.2,131,1.2,0,0,0,0,61,0.6,7448,3581,48.1,3867,51.9,Midwest Region,West North Central Division,4971,2768,1814,389,Rep
1397,27167,MN,"Wilkin County, Minnesota",3844,,3863,253,3478,334,3896,44,3627,213,0,6.146744412,8.761804827,0,5.546875,5.546875,More than 5%,4.091084848,1% - 5%,6576,3279,3297,Rural,4632,21.3,6479,0.5,5158,2,2871,52963,"$50,001 - $75,000",9.2,3325,35.9,"Management, business, science, and arts",6479,6111,94.3,368,5.7,5% - 9.9%,82,1.3,47,0.7,87,1.3,0,0,0,0,4,0.1,148,2.3,4975,2467,49.6,2508,50.4,Midwest Region,West North Central Division,3279,2129,893,257,Rep
1398,27169,MN,"Winona County, Minnesota",30162,,33507,1071,28599,3430,31524,773,29402,2081,0,3.097345133,10.70904493,0,6.609916463,3.097345133,1% - 5%,4.083261305,1% - 5%,51461,33689,17772,Urban,31030,29.3,51145,3.6,42883,5.7,19078,52840,"$50,001 - $75,000",13.9,28474,34.1,"Management, business, science, and arts",51145,46899,91.7,4246,8.3,5% - 9.9%,1400,2.7,754,1.5,141,0.3,1342,2.6,12,0,51,0.1,546,1.1,40783,19907,48.8,20876,51.2,Midwest Region,West North Central Division,25852,12122,11366,2364,Rep
1399,27171,MN,"Wright County, Minnesota",72705,,78845,1978,74459,4563,82079,1231,81398,3785,0,2.447323163,5.774341323,0,4.443374852,2.447323163,1% - 5%,2.533007867,1% - 5%,124700,84163,40537,Urban,83193,26.8,129922,2.9,96534,4.4,45887,75705,"More than $75,000",5.6,69613,34.5,"Management, business, science, and arts",129922,120966,93.1,8956,6.9,5% - 9.9%,3502,2.7,1480,1.1,389,0.3,1409,1.1,9,0,78,0.1,2089,1.6,90975,45378,49.9,45597,50.1,Midwest Region,West North Central Division,69154,43274,20336,5544,Rep
1400,27173,MN,"Yellow Medicine County, Minnesota",6278,,5590,284,5460,431,6283,110,6046,248,0,4.834865509,7.31624512,0,3.940260566,3.940260566,1% - 5%,3.218274239,1% - 5%,10438,2002,8436,Rural,7003,16.2,10038,1.5,8016,3.1,4174,54717,"$50,001 - $75,000",11.3,5084,33.5,"Management, business, science, and arts",10038,9097,90.6,941,9.4,5% - 9.9%,416,4.1,24,0.2,250,2.5,61,0.6,0,0,0,0,190,1.9,7637,3856,50.5,3781,49.5,Midwest Region,West North Central Division,5253,3382,1524,347,Rep
1401,28001,MS,"Adams County, Mississippi",22361,756,,,19844,392,21413,188,21273,509,3.270320543,,1.937141728,0,2.336791846,2.136966787,1% - 5%,,No information,32297,20274,12023,Urban,22155,18.1,31747,7.9,25568,10.1,11586,31283,"Less than $35,000",30.4,10729,28.3,"Management, business, science, and arts",31747,11891,37.5,19856,62.5,More than 25%,2538,8,16933,53.3,15,0,42,0.1,0,0,0,0,328,1,22793,10433,45.8,12360,54.2,South Region,East South Central Division,12214,5125,6921,168,Dem
1402,28003,MS,"Alcorn County, Mississippi",27994,,,,23592,,27493,26,27742,190,0,,0,0,0.6802234,0,Less than 1%,,No information,37057,12469,24588,Rural,25189,16.6,37309,1.7,29363,7.7,14776,38892,"$35,000 - $50,000",19.9,15016,29.3,"Management, business, science, and arts",37309,31071,83.3,6238,16.7,10% - 25%,1154,3.1,4282,11.5,69,0.2,92,0.2,0,0,0,0,641,1.7,27892,13384,48,14508,52,South Region,East South Central Division,14781,11817,2684,280,Rep
1403,28005,MS,"Amite County, Mississippi",10571,98,10344,207,10042,230,10402,354,10371,30,0.918549067,1.961899346,2.239096573,0,0.288433804,0.918549067,Less than 1%,1.081595758,1% - 5%,13131,0,13131,Rural,9245,12.2,12692,0.4,10268,10.6,4957,27334,"Less than $35,000",28,4523,22.8,"Management, business, science, and arts",12692,7280,57.4,5412,42.6,More than 25%,35,0.3,5332,42,0,0,18,0.1,0,0,0,0,27,0.2,9946,4789,48.2,5157,51.8,South Region,East South Central Division,7033,4282,2688,63,Rep
1404,28007,MS,"Attala County, Mississippi",13673,706,13049,0,12650,525,12812,180,12550,238,4.909938104,0,3.984819734,0,1.8611198,1.8611198,1% - 5%,2.151175528,1% - 5%,19564,6983,12581,Rural,12622,14.8,19085,0.7,14741,11.4,7268,33018,"Less than $35,000",24.4,6545,27.5,"Management, business, science, and arts",19085,10428,54.6,8657,45.4,More than 25%,371,1.9,7990,41.9,5,0,51,0.3,0,0,0,0,240,1.3,14142,6549,46.3,7593,53.7,South Region,East South Central Division,7242,4288,2847,107,Rep
1405,28009,MS,"Benton County, Mississippi",6921,,6152,,6062,,6242,109,6053,28,0,0,0,0,0.460450584,0,Less than 1%,0.092090117,Less than 1%,8729,0,8729,Rural,5730,11.4,8378,0.8,6682,13.8,3126,36302,"$35,000 - $50,000",22.7,3001,29.9,"Production, transportation, and material moving",8378,5042,60.2,3336,39.8,More than 25%,190,2.3,3098,37,33,0.4,0,0,0,0,0,0,15,0.2,6400,3125,48.8,3275,51.2,South Region,East South Central Division,3996,2240,1713,43,Rep
1406,28011,MS,"Bolivar County, Mississippi",37711,,21250,,21259,1420,27144,4289,23627,3849,0,0,6.261298999,0,14.00858931,0,Less than 1%,4.053977663,1% - 5%,34145,15722,18423,Rural,21344,21.5,33615,1.9,26099,14.4,12598,27457,"Less than $35,000",37.8,11698,31.1,"Management, business, science, and arts",33615,10865,32.3,22750,67.7,More than 25%,703,2.1,21606,64.3,74,0.2,289,0.9,0,0,0,0,78,0.2,24930,11325,45.4,13605,54.6,South Region,East South Central Division,12831,4251,8410,170,Dem
1407,28013,MS,"Calhoun County, Mississippi",9432,,9757,106,9592,,10112,2,9649,332,0,1.074723715,0,0,3.326320008,0,Less than 1%,0.880208745,Less than 1%,14962,0,14962,Rural,9900,10.9,14724,2.9,11562,9.7,5820,31141,"Less than $35,000",26.3,5443,30.8,"Production, transportation, and material moving",14724,9629,65.4,5095,34.6,More than 25%,814,5.5,3999,27.2,0,0,5,0,74,0.5,0,0,203,1.4,10851,5040,46.4,5811,53.6,South Region,East South Central Division,6339,4360,1884,95,Rep
1408,28015,MS,"Carroll County, Mississippi",8067,209,7900,26,7261,343,8088,0,7681,384,2.525374577,0.328034317,4.510783798,0,4.761314321,2.525374577,1% - 5%,2.425101403,1% - 5%,10597,0,10597,Rural,7274,16.1,10301,1,8518,8.9,3674,40278,"$35,000 - $50,000",17.4,3746,37,"Management, business, science, and arts",10301,6648,64.5,3653,35.5,More than 25%,52,0.5,3442,33.4,24,0.2,53,0.5,0,0,0,0,82,0.8,8202,4128,50.3,4074,49.7,South Region,East South Central Division,5470,3774,1648,48,Rep
1409,28017,MS,"Chickasaw County, Mississippi",12448,912,11975,134,11687,399,12480,264,12310,237,6.826347305,1.106614915,3.301340394,0,1.888897744,1.888897744,1% - 5%,2.624640072,1% - 5%,17392,2557,14835,Rural,11339,11,17357,2.6,13523,10.9,6398,31048,"Less than $35,000",27.2,6556,38.6,"Production, transportation, and material moving",17357,8873,51.1,8484,48.9,More than 25%,728,4.2,7533,43.4,8,0,90,0.5,0,0,0,0,125,0.7,12666,6035,47.6,6631,52.4,South Region,East South Central Division,7890,4127,3649,114,Rep
1410,28019,MS,"Choctaw County, Mississippi",6653,14,6552,,5493,15,6200,580,5820,445,0.209989501,0,0.272331155,0,7.102952913,0.209989501,Less than 1%,1.517054714,1% - 5%,8547,0,8547,Rural,5701,15.4,8320,0.3,6630,13.3,3184,32953,"Less than $35,000",24.5,2967,28.4,"Management, business, science, and arts",8320,5621,67.6,2699,32.4,More than 25%,22,0.3,2612,31.4,21,0.3,11,0.1,6,0.1,0,0,27,0.3,6395,3040,47.5,3355,52.5,South Region,East South Central Division,4020,2763,1198,59,Rep
1411,28021,MS,"Claiborne County, Mississippi",11939,,,,,,7236,560,7419,886,0,,,0,10.66827213,0,Less than 1%,,No information,9604,0,9604,Rural,5277,19.2,9209,0.9,7437,20.9,3134,25000,"Less than $35,000",41.2,2396,24.9,Service,9209,1162,12.6,8047,87.4,More than 25%,122,1.3,7822,84.9,19,0.2,80,0.9,0,0,0,0,4,0,7149,3278,45.9,3871,54.1,South Region,East South Central Division,2954,414,2523,17,Dem
1412,28023,MS,"Clarke County, Mississippi",12813,,12485,,12623,,12822,275,12836,67,0,0,0,0,0.519259087,0,Less than 1%,0.103851817,Less than 1%,16732,0,16732,Rural,11108,14.1,16203,0.4,12875,10.6,6598,36441,"$35,000 - $50,000",19.2,6095,26.3,"Management, business, science, and arts",16203,10312,63.6,5891,36.4,More than 25%,163,1,5627,34.7,16,0.1,15,0.1,0,0,9,0.1,61,0.4,12384,5750,46.4,6634,53.6,South Region,East South Central Division,7713,5088,2556,69,Rep
1413,28025,MS,"Clay County, Mississippi",15789,0,14051,,14242,48,14605,477,14498,72,0,0,0.33589923,0,0.494166095,0,Less than 1%,0.166013065,Less than 1%,20634,9173,11461,Rural,13395,18.9,20147,0.7,15763,13.8,7781,33142,"Less than $35,000",26,7630,27.3,"Management, business, science, and arts",20147,7923,39.3,12224,60.7,More than 25%,257,1.3,11721,58.2,60,0.3,135,0.7,0,0,0,0,51,0.3,15148,6934,45.8,8214,54.2,South Region,East South Central Division,9960,4136,5695,129,Dem
1414,28027,MS,"Coahoma County, Mississippi",16867,,,,,,17838,522,18171,1,0,,,0,0.005502972,0,Less than 1%,,No information,26151,17783,8368,Urban,15186,17.2,24804,0.8,18701,21.1,9084,28217,"Less than $35,000",35.2,8555,29.5,"Management, business, science, and arts",24804,5446,22,19358,78,More than 25%,51,0.2,19126,77.1,9,0,63,0.3,0,0,0,0,109,0.4,17847,7949,44.5,9898,55.5,South Region,East South Central Division,8912,2426,6378,108,Dem
1415,28029,MS,"Copiah County, Mississippi",20220,,20283,,20332,1264,20799,104,20546,321,0,0,5.852935729,0,1.538314084,0,Less than 1%,1.478249963,1% - 5%,29449,10137,19312,Rural,18770,12.9,28780,2.6,22552,14.7,9851,34738,"Less than $35,000",28.1,9941,28.2,"Management, business, science, and arts",28780,12889,44.8,15891,55.2,More than 25%,831,2.9,14774,51.3,3,0,86,0.3,0,0,10,0,187,0.6,21613,10190,47.1,11423,52.9,South Region,East South Central Division,11906,5576,6203,127,Dem
1416,28031,MS,"Covington County, Mississippi",14075,0,14306,,14256,45,14700,7,14755,219,0,0,0.31466331,0,1.462535061,0,Less than 1%,0.355439674,Less than 1%,19568,0,19568,Rural,12798,14.4,19503,0.4,15183,13.1,6950,31684,"Less than $35,000",25.8,7104,23.7,Sales and office,19503,11936,61.2,7567,38.8,More than 25%,145,0.7,7239,37.1,0,0,35,0.2,13,0.1,0,0,135,0.7,14601,6995,47.9,7606,52.1,South Region,East South Central Division,8790,5423,3267,100,Rep
1417,28033,MS,"DeSoto County, Mississippi",99351,1005,94102,7340,95372,3273,106460,3508,113895,4199,1.001434892,7.235661757,3.317958335,0,3.555642116,3.317958335,1% - 5%,3.02213942,1% - 5%,161252,128310,32942,Urban,110504,23.2,170890,3.3,130610,6.7,60575,60111,"$50,001 - $75,000",10,84146,33.3,"Management, business, science, and arts",170890,115200,67.4,55690,32.6,More than 25%,8109,4.7,42198,24.7,218,0.1,2273,1.3,26,0,296,0.2,2570,1.5,122191,57957,47.4,64234,52.6,South Region,East South Central Division,64022,42155,19892,1975,Rep
1418,28035,MS,"Forrest County, Mississippi",44578,675,43291,3780,43571,2214,49778,1437,51072,2593,1.491613816,8.030422128,4.835644862,0,4.831827075,4.831827075,1% - 5%,3.837901576,1% - 5%,74934,52727,22207,Urban,46623,25.7,76274,3.1,60384,12.5,28022,37017,"$35,000 - $50,000",27.3,32124,33.2,"Management, business, science, and arts",76274,43788,57.4,32486,42.6,More than 25%,2344,3.1,28045,36.8,192,0.3,701,0.9,3,0,23,0,1178,1.5,57036,26449,46.4,30587,53.6,South Region,East South Central Division,27284,15149,11271,864,Rep
1419,28037,MS,"Franklin County, Mississippi",6687,,5939,,5687,91,5896,283,5892,141,0,0,1.574939425,0,2.337145699,0,Less than 1%,0.782417025,Less than 1%,8118,0,8118,Rural,5329,16.7,7818,0.4,6040,10,3096,40081,"$35,000 - $50,000",18.7,2976,26.1,"Management, business, science, and arts",7818,4941,63.2,2877,36.8,More than 25%,81,1,2792,35.7,1,0,3,0,0,0,0,0,0,0,5890,2829,48,3061,52,South Region,East South Central Division,4219,2685,1471,63,Rep
1420,28039,MS,"George County, Mississippi",15612,,15140,,14558,1083,15660,142,15718,280,0,0,6.924109712,0,1.750218777,0,Less than 1%,1.734865698,1% - 5%,22578,2636,19942,Rural,15142,13.1,23313,1.9,17786,8.8,7410,47313,"$35,000 - $50,000",17.9,8176,32.7,"Management, business, science, and arts",23313,20503,87.9,2810,12.1,10% - 25%,545,2.3,1630,7,52,0.2,287,1.2,0,0,0,0,296,1.3,17047,8652,50.8,8395,49.2,South Region,East South Central Division,9831,8652,1013,166,Rep
1421,28041,MS,"Greene County, Mississippi",7989,,8070,2,7611,130,8111,153,8102,186,0,0.024777007,1.67936959,0,2.244208494,0.024777007,Less than 1%,0.789671018,Less than 1%,14400,0,14400,Rural,9956,7.8,13941,0.5,11381,10.4,4164,40069,"$35,000 - $50,000",18,3918,30.6,"Management, business, science, and arts",13941,10004,71.8,3937,28.2,More than 25%,146,1,3557,25.5,35,0.3,0,0,0,0,0,0,199,1.4,11030,6782,61.5,4248,38.5,South Region,East South Central Division,5325,4309,956,60,Rep
1422,28043,MS,"Grenada County, Mississippi",16370,,16838,,16044,240,17188,131,16752,370,0,0,1.473839352,0,2.160962504,0,Less than 1%,0.726960371,Less than 1%,21906,10481,11425,Rural,14485,16.8,21518,0.1,17072,9.6,7508,33026,"Less than $35,000",24.1,8347,28.3,"Management, business, science, and arts",21518,11909,55.3,9609,44.7,More than 25%,26,0.1,9407,43.7,54,0.3,8,0,0,0,0,0,114,0.5,16371,7571,46.2,8800,53.8,South Region,East South Central Division,10442,5940,4386,116,Rep
1423,28045,MS,"Hancock County, Mississippi",28336,1576,29894,1084,31008,1467,30959,9,32399,2380,5.268788446,3.499257538,4.517321016,0,6.843209983,4.517321016,1% - 5%,4.025715397,1% - 5%,43929,25233,18696,Urban,31990,20.9,46028,2.1,37158,8.8,18782,46542,"$35,000 - $50,000",18.5,19486,31.1,"Management, business, science, and arts",46028,39207,85.2,6821,14.8,10% - 25%,1694,3.7,4378,9.5,0,0,101,0.2,0,0,28,0.1,620,1.3,35307,17143,48.6,18164,51.4,South Region,East South Central Division,17517,13720,3320,477,Rep
